Formatted Date,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Summary
2016-11-30 12:00:00.000 +0100,rain,5.488888889,2.511111111,0.81,14.1036,181,8.2432,0,1019.55,Mostly Cloudy
2016-11-30 13:00:00.000 +0100,rain,5.911111111,3.027777778,0.8,14.1197,185,10.465,0,1019.27,Mostly Cloudy
2016-11-30 14:00:00.000 +0100,rain,6.005555556,3.2,0.8,13.7494,186,8.8872,0,1018.98,Mostly Cloudy
2016-11-30 15:00:00.000 +0100,rain,5.783333333,3.038888889,0.8,13.041,182,8.9194,0,1018.76,Mostly Cloudy
2016-11-30 16:00:00.000 +0100,rain,5.311111111,2.633333333,0.81,12.1072,174,9.6439,0,1018.64,Mostly Cloudy
2016-11-30 17:00:00.000 +0100,rain,4.688888889,2.066666667,0.82,11.1251,165,7.4221,0,1018.64,Mostly Cloudy
2016-11-30 18:00:00.000 +0100,rain,4.027777778,1.438888889,0.83,10.3201,160,8.8389,0,1018.77,Mostly Cloudy
2016-11-30 19:00:00.000 +0100,rain,3.405555556,0.833333333,0.85,9.7566,158,8.6457,0,1018.98,Mostly Cloudy
2016-11-30 20:00:00.000 +0100,rain,2.883333333,0.288888889,0.87,9.4346,160,7.8568,0,1019.22,Mostly Cloudy
2016-11-30 21:00:00.000 +0100,rain,2.477777778,-0.172222222,0.89,9.3219,164,10.1913,0,1019.45,Mostly Cloudy
2016-11-30 22:00:00.000 +0100,rain,2.155555556,-0.561111111,0.91,9.338,169,9.016,0,1019.6,Partly Cloudy
2016-11-30 23:00:00.000 +0100,rain,1.872222222,-0.911111111,0.92,9.4185,174,9.4829,0,1019.67,Partly Cloudy
2016-11-04 00:00:00.000 +0100,rain,5.388888889,3.416666667,0.91,8.7584,170,12.3326,0,1019.79,Partly Cloudy
2016-11-04 01:00:00.000 +0100,rain,5.016666667,2.95,0.92,8.8872,172,9.8693,0,1019.7,Partly Cloudy
2016-11-04 02:00:00.000 +0100,rain,4.672222222,2.533333333,0.93,8.9194,170,10.5294,0,1019.6,Partly Cloudy
2016-11-04 03:00:00.000 +0100,rain,4.405555556,2.211111111,0.92,8.9355,164,9.1609,0,1019.52,Partly Cloudy
2016-11-04 04:00:00.000 +0100,rain,4.277777778,2.05,0.92,8.9838,156,7.0196,0,1019.5,Partly Cloudy
2016-11-04 05:00:00.000 +0100,rain,4.366666667,2.122222222,0.9,9.1287,149,8.1144,0,1019.56,Partly Cloudy
2016-11-04 06:00:00.000 +0100,rain,4.733333333,2.477777778,0.88,9.4507,147,6.1985,0,1019.69,Partly Cloudy
2016-11-04 07:00:00.000 +0100,rain,5.388888889,3.138888889,0.86,9.9981,148,6.6332,0,1019.85,Partly Cloudy
2016-11-04 08:00:00.000 +0100,rain,6.305555556,4.088888889,0.83,10.7387,151,8.3237,0,1019.99,Partly Cloudy
2016-11-04 09:00:00.000 +0100,rain,7.4,5.25,0.8,11.5759,157,7.3255,0,1020.07,Partly Cloudy
2016-11-04 10:00:00.000 +0100,rain,8.533333333,6.494444444,0.78,12.3648,163,9.9015,0,1020.05,Mostly Cloudy
2016-11-04 11:00:00.000 +0100,rain,9.572222222,7.672222222,0.75,12.9766,169,10.5455,0,1019.91,Mostly Cloudy
2016-11-04 12:00:00.000 +0100,rain,10.38333333,10.38333333,0.74,13.2986,174,10.1108,0,1019.68,Mostly Cloudy
2016-11-04 13:00:00.000 +0100,rain,10.85555556,10.85555556,0.72,13.202,177,12.3326,0,1019.4,Mostly Cloudy
2016-11-04 14:00:00.000 +0100,rain,10.95555556,10.95555556,0.72,12.7029,176,10.7548,0,1019.11,Mostly Cloudy
2016-11-04 15:00:00.000 +0100,rain,10.69444444,10.69444444,0.72,11.8335,171,10.7709,0,1018.88,Mostly Cloudy
2016-11-04 16:00:00.000 +0100,rain,10.13888889,10.13888889,0.73,10.7548,163,11.4954,0,1018.76,Mostly Cloudy
2016-11-04 17:00:00.000 +0100,rain,9.4,7.977777778,0.74,9.7244,155,9.2897,0,1018.76,Mostly Cloudy
2016-11-04 18:00:00.000 +0100,rain,8.583333333,7.161111111,0.76,8.9355,152,10.6904,0,1018.88,Mostly Cloudy
2016-11-04 19:00:00.000 +0100,rain,7.794444444,6.333333333,0.79,8.4203,152,10.4972,0,1019.09,Partly Cloudy
2016-11-04 20:00:00.000 +0100,rain,7.094444444,5.561111111,0.81,8.1788,154,9.7244,0,1019.33,Partly Cloudy
2016-11-04 21:00:00.000 +0100,rain,6.505555556,4.872222222,0.84,8.1949,159,12.0428,0,1019.55,Partly Cloudy
2016-11-04 22:00:00.000 +0100,rain,6.027777778,4.261111111,0.87,8.372,163,10.8675,0,1019.7,Partly Cloudy
2016-11-04 23:00:00.000 +0100,rain,5.611111111,3.722222222,0.89,8.5974,168,11.3344,0,1019.76,Partly Cloudy
2016-11-05 00:00:00.000 +0100,rain,5.227777778,3.222222222,0.91,8.7906,171,12.2521,0,1019.74,Partly Cloudy
2016-11-05 01:00:00.000 +0100,rain,4.861111111,2.761111111,0.92,8.9033,172,9.7888,0,1019.65,Partly Cloudy
2016-11-05 02:00:00.000 +0100,rain,4.522222222,2.344444444,0.93,8.9516,171,10.4489,0,1019.54,Partly Cloudy
2016-11-05 03:00:00.000 +0100,rain,4.25,2.022222222,0.93,8.9677,166,9.0643,0,1019.47,Partly Cloudy
2016-11-05 04:00:00.000 +0100,rain,4.116666667,1.855555556,0.92,9.016,158,6.923,0,1019.45,Partly Cloudy
2016-11-05 05:00:00.000 +0100,rain,4.205555556,1.916666667,0.9,9.1609,151,8.0339,0,1019.51,Partly Cloudy
2016-11-05 06:00:00.000 +0100,rain,4.561111111,2.261111111,0.88,9.499,149,6.118,0,1019.64,Partly Cloudy
2016-11-05 07:00:00.000 +0100,rain,5.211111111,2.916666667,0.86,10.0625,149,6.5366,0,1019.79,Partly Cloudy
2016-11-05 08:00:00.000 +0100,rain,6.122222222,3.85,0.83,10.8031,153,8.2271,0,1019.94,Partly Cloudy
2016-11-05 09:00:00.000 +0100,rain,7.2,5.005555556,0.81,11.6242,158,7.245,0,1020.02,Mostly Cloudy
2016-11-05 10:00:00.000 +0100,rain,8.333333333,6.244444444,0.78,12.4292,164,9.821,0,1019.99,Mostly Cloudy
2016-11-05 11:00:00.000 +0100,rain,9.366666667,7.405555556,0.76,13.041,170,10.4489,0,1019.86,Mostly Cloudy
2016-11-05 12:00:00.000 +0100,rain,10.17222222,10.17222222,0.74,13.363,175,10.0303,0,1019.63,Mostly Cloudy
2016-11-05 13:00:00.000 +0100,rain,10.64444444,10.64444444,0.73,13.2825,177,12.236,0,1019.34,Mostly Cloudy
2016-11-05 14:00:00.000 +0100,rain,10.73888889,10.73888889,0.72,12.7834,177,10.6743,0,1019.06,Mostly Cloudy
2016-11-05 15:00:00.000 +0100,rain,10.47777778,10.47777778,0.72,11.9301,172,10.6904,0,1018.83,Mostly Cloudy
2016-11-05 16:00:00.000 +0100,rain,9.927777778,8.416666667,0.73,10.8675,165,11.4149,0,1018.7,Mostly Cloudy
2016-11-05 17:00:00.000 +0100,rain,9.194444444,7.711111111,0.75,9.8371,158,9.1931,0,1018.71,Mostly Cloudy
2016-11-05 18:00:00.000 +0100,rain,8.383333333,6.9,0.77,9.0321,154,10.6099,0,1018.83,Mostly Cloudy
2016-11-05 19:00:00.000 +0100,rain,7.6,6.083333333,0.79,8.5169,153,10.4167,0,1019.03,Partly Cloudy
2016-11-05 20:00:00.000 +0100,rain,6.911111111,5.322222222,0.82,8.2915,156,9.6278,0,1019.27,Partly Cloudy
2016-11-05 21:00:00.000 +0100,rain,6.333333333,4.638888889,0.84,8.3076,159,11.9623,0,1019.49,Partly Cloudy
2016-11-05 22:00:00.000 +0100,rain,5.855555556,4.05,0.87,8.4364,163,10.787,0,1019.65,Partly Cloudy
2016-11-05 23:00:00.000 +0100,rain,5.45,3.527777778,0.89,8.6135,167,11.2539,0,1019.71,Partly Cloudy
2016-11-06 00:00:00.000 +0100,rain,5.072222222,3.044444444,0.91,8.7584,171,12.1716,0,1019.68,Partly Cloudy
2016-11-06 01:00:00.000 +0100,rain,4.705555556,2.583333333,0.92,8.8711,172,9.7083,0,1019.6,Partly Cloudy
2016-11-06 02:00:00.000 +0100,rain,4.366666667,2.166666667,0.93,8.9194,171,10.3684,0,1019.49,Partly Cloudy
2016-11-06 03:00:00.000 +0100,rain,4.094444444,1.838888889,0.93,8.9516,166,8.9838,0,1019.41,Partly Cloudy
2016-11-06 04:00:00.000 +0100,rain,3.961111111,1.661111111,0.92,9.016,159,6.8425,0,1019.4,Partly Cloudy
2016-11-06 05:00:00.000 +0100,rain,4.038888889,1.716666667,0.9,9.1931,153,7.9534,0,1019.46,Partly Cloudy
2016-11-06 06:00:00.000 +0100,rain,4.388888889,2.05,0.89,9.5473,150,6.0375,0,1019.58,Partly Cloudy
2016-11-06 07:00:00.000 +0100,rain,5.033333333,2.688888889,0.86,10.1108,150,6.4561,0,1019.74,Partly Cloudy
2016-11-06 08:00:00.000 +0100,rain,5.933333333,3.616666667,0.84,10.8675,153,8.1466,0,1019.88,Partly Cloudy
2016-11-06 09:00:00.000 +0100,rain,7.011111111,4.755555556,0.81,11.7047,159,7.1645,0,1019.96,Mostly Cloudy
2016-11-06 10:00:00.000 +0100,rain,8.133333333,5.983333333,0.78,12.5258,164,9.7405,0,1019.94,Mostly Cloudy
2016-11-06 11:00:00.000 +0100,rain,9.161111111,7.144444444,0.76,13.1376,170,10.3684,0,1019.81,Mostly Cloudy
2016-11-06 12:00:00.000 +0100,rain,9.961111111,8.072222222,0.74,13.4596,175,9.9498,0,1019.58,Mostly Cloudy
2016-11-06 13:00:00.000 +0100,rain,10.42777778,10.42777778,0.73,13.3791,177,12.1555,0,1019.29,Mostly Cloudy
2016-11-06 14:00:00.000 +0100,rain,10.52777778,10.52777778,0.73,12.8961,177,10.5777,0,1019,Mostly Cloudy
2016-11-06 15:00:00.000 +0100,rain,10.26666667,10.26666667,0.73,12.0428,173,10.6099,0,1018.78,Mostly Cloudy
2016-11-06 16:00:00.000 +0100,rain,9.722222222,8.15,0.73,10.9802,166,11.3344,0,1018.65,Mostly Cloudy
2016-11-06 17:00:00.000 +0100,rain,8.988888889,7.444444444,0.75,9.9659,159,9.1126,0,1018.65,Mostly Cloudy
2016-11-06 18:00:00.000 +0100,rain,8.188888889,6.644444444,0.77,9.1609,155,10.5294,0,1018.77,Mostly Cloudy
2016-11-06 19:00:00.000 +0100,rain,7.411111111,5.833333333,0.79,8.6618,154,10.3362,0,1018.98,Mostly Cloudy
2016-11-06 20:00:00.000 +0100,rain,6.727777778,5.072222222,0.82,8.4525,155,9.5473,0,1019.22,Partly Cloudy
2016-11-06 21:00:00.000 +0100,rain,6.161111111,4.433333333,0.84,8.3076,158,11.8818,0,1019.44,Partly Cloudy
2016-11-06 22:00:00.000 +0100,rain,5.688888889,3.872222222,0.87,8.372,162,10.7065,0,1019.59,Partly Cloudy
2016-11-06 23:00:00.000 +0100,rain,5.288888889,3.355555556,0.89,8.533,167,11.1734,0,1019.66,Partly Cloudy
2016-11-07 00:00:00.000 +0100,rain,4.916666667,2.877777778,0.91,8.694,170,12.0911,0,1019.63,Partly Cloudy
2016-11-07 01:00:00.000 +0100,rain,4.555555556,2.416666667,0.92,8.8067,172,9.6278,0,1019.54,Partly Cloudy
2016-11-07 02:00:00.000 +0100,rain,4.211111111,2,0.93,8.8711,171,10.2879,0,1019.44,Partly Cloudy
2016-11-07 03:00:00.000 +0100,rain,3.938888889,1.666666667,0.93,8.9033,166,8.9033,0,1019.36,Partly Cloudy
2016-11-07 04:00:00.000 +0100,rain,3.8,1.483333333,0.92,8.9999,159,6.762,0,1019.34,Partly Cloudy
2016-11-07 05:00:00.000 +0100,rain,3.877777778,1.522222222,0.91,9.1931,153,7.8729,0,1019.4,Partly Cloudy
2016-11-07 06:00:00.000 +0100,rain,4.222222222,1.844444444,0.89,9.5634,150,5.957,0,1019.53,Partly Cloudy
2016-11-07 07:00:00.000 +0100,rain,4.855555556,2.472222222,0.86,10.143,150,6.3756,0,1019.69,Partly Cloudy
2016-11-07 08:00:00.000 +0100,rain,5.75,3.383333333,0.84,10.9158,153,8.0661,0,1019.83,Mostly Cloudy
2016-11-07 09:00:00.000 +0100,rain,6.816666667,4.511111111,0.81,11.7691,158,7.084,0,1019.91,Mostly Cloudy
2016-11-07 10:00:00.000 +0100,rain,7.933333333,5.727777778,0.79,12.6063,164,9.66,0,1019.89,Mostly Cloudy
2016-11-07 11:00:00.000 +0100,rain,8.955555556,6.877777778,0.76,13.2503,169,10.2879,0,1019.76,Mostly Cloudy
2016-11-07 12:00:00.000 +0100,rain,9.75,7.8,0.75,13.5723,174,9.8532,0,1019.53,Mostly Cloudy
2016-11-07 13:00:00.000 +0100,rain,10.21666667,10.21666667,0.73,13.5079,177,12.075,0,1019.24,Mostly Cloudy
2016-11-07 14:00:00.000 +0100,rain,10.31666667,10.31666667,0.73,13.0249,177,10.4972,0,1018.95,Mostly Cloudy
2016-11-07 15:00:00.000 +0100,rain,10.05555556,10.05555556,0.73,12.1716,173,10.5294,0,1018.73,Mostly Cloudy
2016-11-07 16:00:00.000 +0100,rain,9.511111111,7.877777778,0.74,11.1251,166,11.2539,0,1018.6,Mostly Cloudy
2016-11-07 17:00:00.000 +0100,rain,8.788888889,7.177777778,0.75,10.0947,159,9.0321,0,1018.6,Mostly Cloudy
2016-11-07 18:00:00.000 +0100,rain,7.988888889,6.377777778,0.77,9.3219,155,10.4489,0,1018.72,Mostly Cloudy
2016-11-07 19:00:00.000 +0100,rain,7.222222222,5.588888889,0.79,8.7584,152,10.2557,0,1018.93,Mostly Cloudy
2016-11-07 20:00:00.000 +0100,rain,6.55,4.888888889,0.82,8.3398,153,9.4668,0,1019.17,Partly Cloudy
2016-11-07 21:00:00.000 +0100,rain,5.988888889,4.244444444,0.85,8.2593,157,11.8013,0,1019.39,Partly Cloudy
2016-11-07 22:00:00.000 +0100,rain,5.527777778,3.677777778,0.87,8.372,162,10.626,0,1019.54,Partly Cloudy
2016-11-07 23:00:00.000 +0100,rain,5.127777778,3.166666667,0.89,8.533,167,11.0929,0,1019.61,Partly Cloudy
2016-11-08 00:00:00.000 +0100,rain,4.761111111,2.688888889,0.91,8.694,170,12.0106,0,1019.58,Partly Cloudy
2016-11-08 01:00:00.000 +0100,rain,4.4,2.238888889,0.92,8.8067,172,9.5473,0,1019.5,Partly Cloudy
2016-11-08 02:00:00.000 +0100,rain,4.061111111,1.822222222,0.93,8.8711,170,10.2074,0,1019.39,Partly Cloudy
2016-11-08 03:00:00.000 +0100,rain,3.783333333,1.483333333,0.93,8.9194,166,8.8228,0,1019.31,Partly Cloudy
2016-11-08 04:00:00.000 +0100,rain,3.644444444,1.294444444,0.92,9.016,159,6.6815,0,1019.3,Partly Cloudy
2016-11-08 05:00:00.000 +0100,rain,3.716666667,1.327777778,0.91,9.2092,152,7.7924,0,1019.36,Partly Cloudy
2016-11-08 06:00:00.000 +0100,rain,4.05,1.638888889,0.89,9.5956,149,5.8765,0,1019.48,Partly Cloudy
2016-11-08 07:00:00.000 +0100,rain,4.677777778,2.255555556,0.87,10.1752,149,6.2951,0,1019.64,Partly Cloudy
2016-11-08 08:00:00.000 +0100,rain,5.566666667,3.155555556,0.84,10.948,153,7.9856,0,1019.78,Mostly Cloudy
2016-11-08 09:00:00.000 +0100,rain,6.622222222,4.272222222,0.81,11.8174,157,7.0035,0,1019.86,Mostly Cloudy
2016-11-08 10:00:00.000 +0100,rain,7.733333333,5.477777778,0.79,12.6546,163,9.5795,0,1019.84,Mostly Cloudy
2016-11-08 11:00:00.000 +0100,rain,8.75,6.616666667,0.77,13.3147,169,10.2074,0,1019.71,Mostly Cloudy
2016-11-08 12:00:00.000 +0100,rain,9.538888889,7.533333333,0.75,13.6689,173,9.7727,0,1019.48,Mostly Cloudy
2016-11-08 13:00:00.000 +0100,rain,10.00555556,10.00555556,0.74,13.6206,176,11.9945,0,1019.19,Mostly Cloudy
2016-11-08 14:00:00.000 +0100,rain,10.10555556,10.10555556,0.73,13.1698,176,10.4167,0,1018.9,Mostly Cloudy
2016-11-08 15:00:00.000 +0100,rain,9.85,8.094444444,0.73,12.3487,172,10.4489,0,1018.68,Mostly Cloudy
2016-11-08 16:00:00.000 +0100,rain,9.305555556,7.594444444,0.74,11.3183,165,11.1734,0,1018.55,Mostly Cloudy
2016-11-08 17:00:00.000 +0100,rain,8.588888889,6.9,0.76,10.3201,158,8.9516,0,1018.56,Mostly Cloudy
2016-11-08 18:00:00.000 +0100,rain,7.8,6.105555556,0.77,9.5473,153,10.3684,0,1018.68,Mostly Cloudy
2016-11-08 19:00:00.000 +0100,rain,7.038888889,5.344444444,0.8,8.855,151,10.1752,0,1018.88,Mostly Cloudy
2016-11-08 20:00:00.000 +0100,rain,6.366666667,4.638888889,0.82,8.4847,153,9.3863,0,1019.12,Partly Cloudy
2016-11-08 21:00:00.000 +0100,rain,5.816666667,4.011111111,0.85,8.4042,157,11.7208,0,1019.34,Partly Cloudy
2016-11-08 22:00:00.000 +0100,rain,5.361111111,3.455555556,0.87,8.4847,161,10.5455,0,1019.5,Partly Cloudy
2016-11-08 23:00:00.000 +0100,rain,4.972222222,2.955555556,0.9,8.6296,166,11.0124,0,1019.56,Partly Cloudy
2016-11-09 00:00:00.000 +0100,rain,4.605555556,2.488888889,0.91,8.7745,170,11.9301,0,1019.53,Partly Cloudy
2016-11-09 01:00:00.000 +0100,rain,4.25,2.044444444,0.93,8.8711,171,9.4668,0,1019.45,Partly Cloudy
2016-11-09 02:00:00.000 +0100,rain,3.911111111,1.627777778,0.93,8.9194,170,10.1269,0,1019.34,Partly Cloudy
2016-11-09 03:00:00.000 +0100,rain,3.633333333,1.288888889,0.93,8.9838,165,8.7423,0,1019.26,Partly Cloudy
2016-11-09 04:00:00.000 +0100,rain,3.488888889,1.094444444,0.92,9.0804,158,6.601,0,1019.25,Partly Cloudy
2016-11-09 05:00:00.000 +0100,rain,3.555555556,1.116666667,0.91,9.2736,151,7.7119,0,1019.31,Partly Cloudy
2016-11-09 06:00:00.000 +0100,rain,3.883333333,1.422222222,0.89,9.66,148,5.796,0,1019.44,Partly Cloudy
2016-11-09 07:00:00.000 +0100,rain,4.505555556,2.033333333,0.87,10.2396,149,6.2146,0,1019.6,Partly Cloudy
2016-11-09 08:00:00.000 +0100,rain,5.383333333,2.922222222,0.84,11.0124,152,7.9051,0,1019.74,Mostly Cloudy
2016-11-09 09:00:00.000 +0100,rain,6.433333333,4.033333333,0.82,11.8818,157,6.923,0,1019.82,Mostly Cloudy
2016-11-09 10:00:00.000 +0100,rain,7.538888889,5.227777778,0.79,12.7351,162,9.499,0,1019.8,Mostly Cloudy
2016-11-09 11:00:00.000 +0100,rain,8.55,6.361111111,0.77,13.3952,168,10.1269,0,1019.66,Mostly Cloudy
2016-11-09 12:00:00.000 +0100,rain,9.333333333,7.272222222,0.75,13.7494,173,9.6922,0,1019.43,Mostly Cloudy
2016-11-09 13:00:00.000 +0100,rain,9.8,7.844444444,0.74,13.7172,176,11.914,0,1019.15,Mostly Cloudy
2016-11-09 14:00:00.000 +0100,rain,9.894444444,8.022222222,0.74,13.2664,175,10.3362,0,1018.86,Mostly Cloudy
2016-11-09 15:00:00.000 +0100,rain,9.638888889,7.822222222,0.74,12.4614,171,10.3684,0,1018.63,Mostly Cloudy
2016-11-09 16:00:00.000 +0100,rain,9.105555556,7.327777778,0.75,11.4471,163,11.0929,0,1018.51,Mostly Cloudy
2016-11-09 17:00:00.000 +0100,rain,8.388888889,6.638888889,0.76,10.4328,156,8.8711,0,1018.51,Mostly Cloudy
2016-11-09 18:00:00.000 +0100,rain,7.605555556,5.855555556,0.78,9.6278,152,10.2879,0,1018.63,Mostly Cloudy
2016-11-09 19:00:00.000 +0100,rain,6.85,5.077777778,0.8,9.0643,150,10.0947,0,1018.84,Mostly Cloudy
2016-11-09 20:00:00.000 +0100,rain,6.188888889,4.377777778,0.83,8.7101,152,9.3058,0,1019.08,Partly Cloudy
2016-11-09 21:00:00.000 +0100,rain,5.644444444,3.761111111,0.85,8.5974,156,11.6403,0,1019.3,Partly Cloudy
2016-11-09 22:00:00.000 +0100,rain,5.2,3.222222222,0.88,8.6457,161,10.465,0,1019.45,Partly Cloudy
2016-11-09 23:00:00.000 +0100,rain,4.816666667,2.733333333,0.9,8.7745,165,10.9319,0,1019.52,Partly Cloudy
2016-10-01 00:00:00.000 +0200,rain,12.52777778,12.52777778,0.87,2.9463,170,9.7566,0,1017.92,Partly Cloudy
2016-10-01 01:00:00.000 +0200,rain,12.01666667,12.01666667,0.9,6.2629,179,9.7083,0,1017.9,Partly Cloudy
2016-10-01 02:00:00.000 +0200,rain,11.78888889,11.78888889,0.86,5.5384,176,9.7566,0,1017.81,Partly Cloudy
2016-10-01 03:00:00.000 +0200,rain,10.51111111,10.51111111,0.87,6.1663,160,7.8246,0,1017.4,Mostly Cloudy
2016-10-01 04:00:00.000 +0200,rain,10.48888889,10.48888889,0.87,6.0214,169,7.8246,0,1016.9,Mostly Cloudy
2016-10-01 05:00:00.000 +0200,rain,10.65,10.65,0.87,5.8926,163,8.1466,0,1016.93,Mostly Cloudy
2016-10-01 06:00:00.000 +0200,rain,10.99444444,10.99444444,0.87,4.7012,160,6.9069,0,1016.6,Mostly Cloudy
2016-10-01 07:00:00.000 +0200,rain,10.99444444,10.99444444,0.86,10.5777,131,7.8729,0,1016.78,Mostly Cloudy
2016-10-01 08:00:00.000 +0200,rain,12.47222222,12.47222222,0.86,6.923,157,9.9015,0,1016.96,Mostly Cloudy
2016-10-01 09:00:00.000 +0200,rain,15.02777778,15.02777778,0.78,9.4668,171,9.982,0,1017.07,Mostly Cloudy
2016-10-01 10:00:00.000 +0200,rain,17.87222222,17.87222222,0.65,11.0768,190,12.2199,0,1017.35,Mostly Cloudy
2016-10-01 11:00:00.000 +0200,rain,21.28333333,21.28333333,0.55,11.7852,196,14.7637,0,1017.37,Partly Cloudy
2016-10-01 12:00:00.000 +0200,rain,22.8,22.8,0.51,15.5848,201,9.982,0,1016.85,Partly Cloudy
2016-10-01 13:00:00.000 +0200,rain,24.95,24.95,0.4,23.1518,201,16.1,0,1016.25,Partly Cloudy
2016-10-01 14:00:00.000 +0200,rain,24,24,0.4,16.5186,217,15.5526,0,1015.53,Mostly Cloudy
2016-10-01 15:00:00.000 +0200,rain,25.04444444,25.04444444,0.36,23.0874,201,16.1,0,1014.76,Mostly Cloudy
2016-10-01 16:00:00.000 +0200,rain,25.02222222,25.02222222,0.36,23.2001,210,16.1,0,1014.36,Partly Cloudy
2016-10-01 17:00:00.000 +0200,rain,23.91111111,23.91111111,0.38,13.0249,203,15.5526,0,1014.36,Partly Cloudy
2016-10-01 18:00:00.000 +0200,rain,21.17777778,21.17777778,0.49,9.2092,171,16.1,0,1014.06,Partly Cloudy
2016-10-01 19:00:00.000 +0200,rain,17.84444444,17.84444444,0.6,9.1126,170,16.1,0,1014.37,Partly Cloudy
2016-10-01 20:00:00.000 +0200,rain,17.32777778,17.32777778,0.64,4.7817,191,15.1823,0,1014.85,Clear
2016-10-01 21:00:00.000 +0200,rain,16.11666667,16.11666667,0.68,7.8085,171,16.1,0,1015.36,Mostly Cloudy
2016-10-01 22:00:00.000 +0200,rain,15.05555556,15.05555556,0.72,6.3595,181,16.1,0,1015.27,Mostly Cloudy
2016-10-01 23:00:00.000 +0200,rain,14.83333333,14.83333333,0.74,6.2951,173,15.1823,0,1015.34,Clear
2016-10-10 00:00:00.000 +0200,rain,3.838888889,3.838888889,0.92,3.3649,356,9.7566,0,1023.34,Mostly Cloudy
2016-10-10 01:00:00.000 +0200,rain,2.755555556,2.755555556,0.96,0.1449,320,9.7566,0,1023.44,Mostly Cloudy
2016-10-10 02:00:00.000 +0200,rain,2.333333333,2.333333333,0.96,3.22,352,6.2629,0,1023.44,Partly Cloudy
2016-10-10 03:00:00.000 +0200,rain,1.727777778,1.727777778,0.97,0,0,3.7191,0,1023.35,Partly Cloudy
2016-10-10 04:00:00.000 +0200,rain,1.111111111,1.111111111,0.96,3.0751,300,1.932,0,1023.04,Foggy
2016-10-10 05:00:00.000 +0200,rain,1.677777778,1.677777778,0.96,3.1556,334,2.7853,0,1022.79,Foggy
2016-10-10 06:00:00.000 +0200,rain,1.016666667,1.016666667,0.96,3.22,320,3.0107,0,1022.64,Foggy
2016-10-10 07:00:00.000 +0200,rain,0.994444444,0.994444444,0.92,1.5295,90,0.3381,0,1022.55,Foggy
2016-10-10 08:00:00.000 +0200,rain,3.866666667,3.866666667,0.93,4.0089,356,1.9159,0,1022.47,Foggy
2016-10-10 09:00:00.000 +0200,rain,6.116666667,6.116666667,1,1.5617,335,4.0733,0,1022.73,Mostly Cloudy
2016-10-10 10:00:00.000 +0200,rain,9.933333333,9.705555556,0.83,4.9588,51,9.9015,0,1022.26,Mostly Cloudy
2016-10-10 11:00:00.000 +0200,rain,12.14444444,12.14444444,0.66,7.6475,76,14.5222,0,1021.87,Mostly Cloudy
2016-10-10 12:00:00.000 +0200,rain,13.84444444,13.84444444,0.59,12.2199,51,15.8263,0,1021.33,Mostly Cloudy
2016-10-10 13:00:00.000 +0200,rain,13.93333333,13.93333333,0.55,12.4131,60,9.982,0,1020.25,Mostly Cloudy
2016-10-10 14:00:00.000 +0200,rain,14.80555556,14.80555556,0.47,13.5079,80,10.3523,0,1019.33,Mostly Cloudy
2016-10-10 15:00:00.000 +0200,rain,14.95,14.95,0.47,15.4882,69,9.982,0,1018.75,Mostly Cloudy
2016-10-10 16:00:00.000 +0200,rain,13.83888889,13.83888889,0.51,16.0195,50,10.2557,0,1017.98,Mostly Cloudy
2016-10-10 17:00:00.000 +0200,rain,13.73888889,13.73888889,0.51,11.8979,49,10.5777,0,1017.86,Mostly Cloudy
2016-10-10 18:00:00.000 +0200,rain,12.66111111,12.66111111,0.6,11.0768,49,16.1,0,1017.38,Mostly Cloudy
2016-10-10 19:00:00.000 +0200,rain,12.10555556,12.10555556,0.62,11.2056,39,16.1,0,1017.36,Overcast
2016-10-10 20:00:00.000 +0200,rain,12.04444444,12.04444444,0.62,11.0607,30,15.1823,0,1017.1,Overcast
2016-10-10 21:00:00.000 +0200,rain,11.06111111,11.06111111,0.66,15.1984,31,16.1,0,1016.88,Overcast
2016-10-10 22:00:00.000 +0200,rain,11.03888889,11.03888889,0.66,16.8567,40,16.1,0,1016.58,Overcast
2016-10-10 23:00:00.000 +0200,rain,10.05,10.05,0.77,15.3594,41,15.1823,0,1016.13,Overcast
2016-10-11 00:00:00.000 +0200,rain,9.927777778,7.572222222,0.77,17.3397,50,16.1,0,1015.69,Overcast
2016-10-11 01:00:00.000 +0200,rain,9.377777778,7.722222222,0.8,11.0607,59,12.2521,0,1015.37,Overcast
2016-10-11 02:00:00.000 +0200,rain,8.811111111,8.194444444,0.87,5.7477,55,9.6278,0,1015.19,Overcast
2016-10-11 03:00:00.000 +0200,rain,8.288888889,6.383333333,0.93,11.2378,29,8.1305,0,1014.31,Overcast
2016-10-11 04:00:00.000 +0200,rain,8.288888889,6.394444444,0.89,11.1573,49,6.2951,0,1013.99,Overcast
2016-10-11 05:00:00.000 +0200,rain,7.822222222,5.905555556,0.96,10.7387,31,6.2307,0,1013.91,Overcast
2016-10-11 06:00:00.000 +0200,rain,7.733333333,7.144444444,0.96,5.152,22,2.3023,0,1013.66,Foggy
2016-10-11 07:00:00.000 +0200,rain,7.733333333,5.744444444,0.96,11.0607,40,3.9123,0,1013.38,Overcast
2016-10-11 08:00:00.000 +0200,rain,7.8,5.733333333,0.96,11.592,40,2.5277,0,1013.48,Foggy
